instances,features,targets,sillhouette,unbalanced,n_binary_features,majority_class_size,minority_class_size,features_with_na,missing_values,overlap,f1_score
1885,136,7,0.048874262773699995,0.492889036466,125,1429,39,0,0,0.9,0.7554865125075301
1885,136,7,0.048874262773699995,0.492889036466,125,1429,39,0,0,1.0,0.7555028423294208
990,13,11,-0.0035013157481900005,1.0,2,90,90,0,0,0.0,0.4992929292929293
990,13,11,-0.0035013157481900005,1.0,2,90,90,0,0,0.1,0.406060606060606
990,13,11,-0.0035013157481900005,1.0,2,90,90,0,0,0.2,0.3773737373737373
990,13,11,-0.0035013157481900005,1.0,2,90,90,0,0,0.3,0.3318181818181818
990,13,11,-0.0035013157481900005,1.0,2,90,90,0,0,0.4,0.307979797979798
990,13,11,-0.0035013157481900005,1.0,2,90,90,0,0,0.5,0.30070707070707065
990,13,11,-0.0035013157481900005,1.0,2,90,90,0,0,0.6,0.2861616161616161
990,13,11,-0.0035013157481900005,1.0,2,90,90,0,0,0.7,0.2803030303030301
990,13,11,-0.0035013157481900005,1.0,2,90,90,0,0,0.8,0.28585858585858576
990,13,11,-0.0035013157481900005,1.0,2,90,90,0,0,0.9,0.2735353535353533
990,13,11,-0.0035013157481900005,1.0,2,90,90,0,0,1.0,0.27666666666666645
10000,16,6,-0.0150973710943,0.951183857724,1,2442,927,0,0,0.0,0.3058680608007653
10000,16,6,-0.0150973710943,0.951183857724,1,2442,927,0,0,0.1,0.22467384924491607
10000,16,6,-0.0150973710943,0.951183857724,1,2442,927,0,0,0.2,0.1534995080129915
10000,16,6,-0.0150973710943,0.951183857724,1,2442,927,0,0,0.3,0.14084275558057255
10000,16,6,-0.0150973710943,0.951183857724,1,2442,927,0,0,0.4,0.1256815646210273
10000,16,6,-0.0150973710943,0.951183857724,1,2442,927,0,0,0.5,0.11771343580237405
10000,16,6,-0.0150973710943,0.951183857724,1,2442,927,0,0,0.6,0.11972265707526393
10000,16,6,-0.0150973710943,0.951183857724,1,2442,927,0,0,0.7,0.14322891307495134
10000,16,6,-0.0150973710943,0.951183857724,1,2442,927,0,0,0.8,0.12518639770295134
10000,16,6,-0.0150973710943,0.951183857724,1,2442,927,0,0,0.9,0.123082648102546
10000,16,6,-0.0150973710943,0.951183857724,1,2442,927,0,0,1.0,0.13008032435760944
1885,136,7,0.0430714864982,0.69631939917,125,1069,13,0,0,0.0,0.6330568574900652
1885,136,7,0.0430714864982,0.69631939917,125,1069,13,0,0,0.1,0.638662562918219
1885,136,7,0.0430714864982,0.69631939917,125,1069,13,0,0,0.2,0.6382176804870543
1885,136,7,0.0430714864982,0.69631939917,125,1069,13,0,0,0.3,0.6408278640536341
