instances,features,targets,sillhouette,unbalanced,n_binary_features,majority_class_size,minority_class_size,features_with_na,missing_values,overlap,f1_score
1885,136,7,0.0318597487581,0.7684871181890001,125,976,61,0,0,0.3,0.5120069613496263
1885,136,7,0.0318597487581,0.7684871181890001,125,976,61,0,0,0.4,0.5160921597263477
1885,136,7,0.0318597487581,0.7684871181890001,125,976,61,0,0,0.5,0.5191526936015941
1885,136,7,0.0318597487581,0.7684871181890001,125,976,61,0,0,0.6,0.5163583408439366
1885,136,7,0.0318597487581,0.7684871181890001,125,976,61,0,0,0.7,0.5169887058267033
1885,136,7,0.0318597487581,0.7684871181890001,125,976,61,0,0,0.8,0.5207151839779272
1885,136,7,0.0318597487581,0.7684871181890001,125,976,61,0,0,0.9,0.5167970856388745
1885,136,7,0.0318597487581,0.7684871181890001,125,976,61,0,0,1.0,0.5197108819761113
1885,136,7,0.00714206526146,0.766508829393,125,1000,84,0,0,0.0,0.3753543872420696
1885,136,7,0.00714206526146,0.766508829393,125,1000,84,0,0,0.1,0.3761900597158623
1885,136,7,0.00714206526146,0.766508829393,125,1000,84,0,0,0.2,0.3819310856480757
1885,136,7,0.00714206526146,0.766508829393,125,1000,84,0,0,0.3,0.3831550541071917
1885,136,7,0.00714206526146,0.766508829393,125,1000,84,0,0,0.4,0.3829920831037304
1885,136,7,0.00714206526146,0.766508829393,125,1000,84,0,0,0.5,0.3902678141383595
1885,136,7,0.00714206526146,0.766508829393,125,1000,84,0,0,0.6,0.38435604858696815
1885,136,7,0.00714206526146,0.766508829393,125,1000,84,0,0,0.7,0.3876098769069875
1885,136,7,0.00714206526146,0.766508829393,125,1000,84,0,0,0.8,0.3903435725912972
1885,136,7,0.00714206526146,0.766508829393,125,1000,84,0,0,0.9,0.39123849102682096
1885,136,7,0.00714206526146,0.766508829393,125,1000,84,0,0,1.0,0.3902615945401272
569,30,2,0.5136967682370001,0.952635122402,0,357,212,0,0,0.0,0.8908339251775675
569,30,2,0.5136967682370001,0.952635122402,0,357,212,0,0,0.1,0.8797579136730965
569,30,2,0.5136967682370001,0.952635122402,0,357,212,0,0,0.2,0.8856152704000207
569,30,2,0.5136967682370001,0.952635122402,0,357,212,0,0,0.3,0.8831466566348104
569,30,2,0.5136967682370001,0.952635122402,0,357,212,0,0,0.4,0.8892095821312069
569,30,2,0.5136967682370001,0.952635122402,0,357,212,0,0,0.5,0.891469268660104
569,30,2,0.5136967682370001,0.952635122402,0,357,212,0,0,0.6,0.8940211528930542
569,30,2,0.5136967682370001,0.952635122402,0,357,212,0,0,0.7,0.8994966734623142
569,30,2,0.5136967682370001,0.952635122402,0,357,212,0,0,0.8,0.8971468462488371
569,30,2,0.5136967682370001,0.952635122402,0,357,212,0,0,0.9,0.9007445949239762
569,30,2,0.5136967682370001,0.952635122402,0,357,212,0,0,1.0,0.8938820722785841
10000,1497,3,-0.00811747276451,0.862585610256,1480,5366,1128,0,0,0.0,0.4025108945549825
10000,1497,3,-0.00811747276451,0.862585610256,1480,5366,1128,0,0,0.1,0.4098938111362962
10000,1497,3,-0.00811747276451,0.862585610256,1480,5366,1128,0,0,0.2,0.4164692467197477
10000,1497,3,-0.00811747276451,0.862585610256,1480,5366,1128,0,0,0.3,0.4219518674628895
10000,1497,3,-0.00811747276451,0.862585610256,1480,5366,1128,0,0,0.4,0.4226324891054352
10000,1497,3,-0.00811747276451,0.862585610256,1480,5366,1128,0,0,0.5,0.4241021206953072
10000,1497,3,-0.00811747276451,0.862585610256,1480,5366,1128,0,0,0.6,0.4208022073653336
10000,1497,3,-0.00811747276451,0.862585610256,1480,5366,1128,0,0,0.7,0.4273203162281319
10000,1497,3,-0.00811747276451,0.862585610256,1480,5366,1128,0,0,0.8,0.4290125011968701
10000,1497,3,-0.00811747276451,0.862585610256,1480,5366,1128,0,0,0.9,0.43066813041762936
10000,1497,3,-0.00811747276451,0.862585610256,1480,5366,1128,0,0,1.0,0.4309297205890391
1481,34,2,0.0155303867982,0.848288363403,1,1074,407,0,0,0.0,0.7855578700259963
1481,34,2,0.0155303867982,0.848288363403,1,1074,407,0,0,0.1,0.8004295941712418
1481,34,2,0.0155303867982,0.848288363403,1,1074,407,0,0,0.2,0.8047440966266685
1481,34,2,0.0155303867982,0.848288363403,1,1074,407,0,0,0.3,0.8019681212337929
1481,34,2,0.0155303867982,0.848288363403,1,1074,407,0,0,0.4,0.7975591942361323
1481,34,2,0.0155303867982,0.848288363403,1,1074,407,0,0,0.5,0.8023891450468814
1481,34,2,0.0155303867982,0.848288363403,1,1074,407,0,0,0.6,0.8027958858340491
1481,34,2,0.0155303867982,0.848288363403,1,1074,407,0,0,0.7,0.8050112926813132
1481,34,2,0.0155303867982,0.848288363403,1,1074,407,0,0,0.8,0.8053565732826279
1481,34,2,0.0155303867982,0.848288363403,1,1074,407,0,0,0.9,0.8044126505657041
1481,34,2,0.0155303867982,0.848288363403,1,1074,407,0,0,1.0,0.8083077094978228
1885,136,7,0.0103482415285,0.29812511442,125,1627,2,0,0,0.0,0.4444452711935845
1885,136,7,0.0103482415285,0.29812511442,125,1627,2,0,0,0.1,0.46295158616395293
1885,136,7,0.0103482415285,0.29812511442,125,1627,2,0,0,0.2,0.4876685796232124
1885,136,7,0.0103482415285,0.29812511442,125,1627,2,0,0,0.3,0.4856445627030705
1885,136,7,0.0103482415285,0.29812511442,125,1627,2,0,0,0.4,0.4928722769846515
1885,136,7,0.0103482415285,0.29812511442,125,1627,2,0,0,0.5,0.4964316725431946
1885,136,7,0.0103482415285,0.29812511442,125,1627,2,0,0,0.6,0.5002481891649923
1885,136,7,0.0103482415285,0.29812511442,125,1627,2,0,0,0.7,0.5070947213276409
1885,136,7,0.0103482415285,0.29812511442,125,1627,2,0,0,0.8,0.5035954361839203
1885,136,7,0.0103482415285,0.29812511442,125,1627,2,0,0,0.9,0.5062050014577961
1885,136,7,0.0103482415285,0.29812511442,125,1627,2,0,0,1.0,0.5034530381443997
1885,136,7,-0.0286247322756,0.9118480440610001,125,610,108,0,0,0.0,0.3470774603551364
1885,136,7,-0.0286247322756,0.9118480440610001,125,610,108,0,0,0.1,0.334649998488572
1885,136,7,-0.0286247322756,0.9118480440610001,125,610,108,0,0,0.2,0.3409533991713174
1885,136,7,-0.0286247322756,0.9118480440610001,125,610,108,0,0,0.3,0.3372897949210823
1885,136,7,-0.0286247322756,0.9118480440610001,125,610,108,0,0,0.4,0.3446200688728935
1885,136,7,-0.0286247322756,0.9118480440610001,125,610,108,0,0,0.5,0.34707080932945056
1885,136,7,-0.0286247322756,0.9118480440610001,125,610,108,0,0,0.6,0.3512034722082254
1885,136,7,-0.0286247322756,0.9118480440610001,125,610,108,0,0,0.7,0.3562451550273037
1885,136,7,-0.0286247322756,0.9118480440610001,125,610,108,0,0,0.8,0.35735370892864204
1885,136,7,-0.0286247322756,0.9118480440610001,125,610,108,0,0,0.9,0.3612496455948084
1885,136,7,-0.0286247322756,0.9118480440610001,125,610,108,0,0,1.0,0.3588413515042289
1885,136,7,0.0576238183235,0.335451936287,125,1605,13,0,0,0.0,0.4353906660207549
1885,136,7,0.0576238183235,0.335451936287,125,1605,13,0,0,0.1,0.4466981828720922
1885,136,7,0.0576238183235,0.335451936287,125,1605,13,0,0,0.2,0.4553746879946068
1885,136,7,0.0576238183235,0.335451936287,125,1605,13,0,0,0.3,0.4567437135756201
1885,136,7,0.0576238183235,0.335451936287,125,1605,13,0,0,0.4,0.4531337710851936
1885,136,7,0.0576238183235,0.335451936287,125,1605,13,0,0,0.5,0.4589202808223323
1885,136,7,0.0576238183235,0.335451936287,125,1605,13,0,0,0.6,0.4562020359076665
1885,136,7,0.0576238183235,0.335451936287,125,1605,13,0,0,0.7,0.4583674234937847
1885,136,7,0.0576238183235,0.335451936287,125,1605,13,0,0,0.8,0.4612903324311711
1885,136,7,0.0576238183235,0.335451936287,125,1605,13,0,0,0.9,0.4611772241058293
1885,136,7,0.0576238183235,0.335451936287,125,1605,13,0,0,1.0,0.46178317693126
10000,249,5,-0.127079761313,0.884122347501,0,3859,297,0,0,0.0,0.7886250470269158
10000,249,5,-0.127079761313,0.884122347501,0,3859,297,0,0,0.1,0.7909474073327529
10000,249,5,-0.127079761313,0.884122347501,0,3859,297,0,0,0.2,0.7842966252680134
10000,249,5,-0.127079761313,0.884122347501,0,3859,297,0,0,0.3,0.7920969411606787
10000,249,5,-0.127079761313,0.884122347501,0,3859,297,0,0,0.4,0.7944152937020756
10000,249,5,-0.127079761313,0.884122347501,0,3859,297,0,0,0.5,0.7995864922976113
10000,249,5,-0.127079761313,0.884122347501,0,3859,297,0,0,0.6,0.8016965698359374
10000,249,5,-0.127079761313,0.884122347501,0,3859,297,0,0,0.7,0.7989852986028678
10000,249,5,-0.127079761313,0.884122347501,0,3859,297,0,0,0.8,0.7992453355239162
10000,249,5,-0.127079761313,0.884122347501,0,3859,297,0,0,0.9,0.8036651144538349
10000,249,5,-0.127079761313,0.884122347501,0,3859,297,0,0,1.0,0.8029249540542779
